,ex_name,userId,Reference,SampleA,SampleB,choice_answerTimbre,choice_answerRhythm,choice_answerMelody,choice_answerTotal,choice_time
19459,ex202407,user122,set38/3/guitar/X_1876-23.wav,set38/3/guitar/A_2094-22.wav,set38/3/guitar/B_2036-42.wav,A+,A+,A-,A+,49412
19460,ex202407,user122,set38/1/mix/X_1980-26.wav,set38/1/mix/A_1965-5.wav,set38/1/mix/B_1962-40.wav,A-,NA,NA,A-,68074
19461,ex202407,user122,set38/1/drums/X_1980-48.wav,set38/1/drums/Y_1980-66.wav,set38/1/drums/C_1972-47.wav,NA,A+,A+,A+,31196
19462,ex202407,user122,set38/2/mix/X_1882-21.wav,set38/2/mix/A_2049-29.wav,set38/2/mix/B_1934-17.wav,A-,B+,B+,B+,38269
19463,ex202407,user122,set38/1/piano/X_1980-39.wav,set38/1/piano/A_1965-30.wav,set38/1/piano/B_1962-28.wav,A+,NA,A-,A+,34051
19464,ex202407,user122,set38/2/drums/X_1882-36.wav,set38/2/drums/Y_1882-29.wav,set38/2/drums/C_1884-4.wav,NA,A+,A-,A+,33467
19465,ex202407,user122,set38/2/guitar/X_1882-55.wav,set38/2/guitar/A_2049-37.wav,set38/2/guitar/B_1934-39.wav,NA,B+,B-,B+,32659
19466,ex202407,user122,set38/3/residuals/X_1876-32.wav,set38/3/residuals/A_2094-11.wav,set38/3/residuals/B_2036-4.wav,NA,B+,B-,B+,53491
19467,ex202407,user122,set38/1/residuals/X_1980-33.wav,set38/1/residuals/Y_1980-38.wav,set38/1/residuals/C_1972-32.wav,A+,B-,A-,A+,36777
19468,ex202407,user122,set38/1/bass/X_1980-69.wav,set38/1/bass/C_1972-50.wav,set38/1/bass/Y_1980-51.wav,NA,B-,B-,B-,39779
19469,ex202407,user122,set38/3/piano/X_1876-22.wav,set38/3/piano/A_2094-19.wav,set38/3/piano/B_2036-32.wav,A-,B-,A-,A-,45868
19470,ex202407,user29,set41/1/bass/X_1925-2.wav,set41/1/bass/A_1884-51.wav,set41/1/bass/B_2062-12.wav,A-,B-,A-,A-,32760
19471,ex202407,user29,set41/2/piano/X_1974-7.wav,set41/2/piano/A_1931-44.wav,set41/2/piano/B_1948-10.wav,B-,A-,A-,A-,42764
19472,ex202407,user29,set41/1/guitar/X_1925-28.wav,set41/1/guitar/C_1985-6.wav,set41/1/guitar/Y_1925-8.wav,B+,B-,B-,B+,36927
19473,ex202407,user29,set41/1/residuals/X_1925-26.wav,set41/1/residuals/A_1884-38.wav,set41/1/residuals/B_2062-12.wav,B-,B-,B+,B+,19855
19474,ex202407,user29,set41/2/drums/X_1974-23.wav,set41/2/drums/Y_1974-18.wav,set41/2/drums/C_1940-32.wav,A-,A+,NA,A+,29811
19475,ex202407,user29,set41/1/guitar/X_1925-28.wav,set41/1/guitar/A_1884-40.wav,set41/1/guitar/B_2062-9.wav,A-,B+,B+,B+,22742
19476,ex202407,user29,set41/2/guitar/X_1974-3.wav,set41/2/guitar/C_1940-2.wav,set41/2/guitar/Y_1974-34.wav,B+,A-,B-,B-,23620
19477,ex202407,user29,set41/0/drums/X_2090-5.wav,set41/0/drums/A_1947-67.wav,set41/0/drums/B_2046-19.wav,B+,B-,NA,B-,54880
19478,ex202407,user29,set41/3/mix/X_1940-35.wav,set41/3/mix/C_1998-28.wav,set41/3/mix/Y_1940-8.wav,B-,B-,B-,B+,36266
19479,ex202407,user29,set41/1/residuals/X_1925-26.wav,set41/1/residuals/Y_1925-22.wav,set41/1/residuals/C_1985-4.wav,A+,A-,A-,A+,21453
19480,ex202407,user29,set41/1/bass/X_1925-2.wav,set41/1/bass/Y_1925-9.wav,set41/1/bass/C_1985-45.wav,A+,B-,A+,A+,62342
19481,ex202407,user29,set41/2/piano/X_1974-7.wav,set41/2/piano/Y_1974-20.wav,set41/2/piano/C_1940-6.wav,B-,A-,A-,A-,21030
19482,ex202407,user29,set41/3/piano/X_1940-19.wav,set41/3/piano/C_1998-27.wav,set41/3/piano/Y_1940-15.wav,B+,B+,B+,B+,23404
19483,ex202407,user29,set41/2/bass/X_1974-21.wav,set41/2/bass/C_1940-31.wav,set41/2/bass/Y_1974-37.wav,B+,B+,B+,B+,17700
19484,ex202407,user29,set41/0/mix/X_2090-18.wav,set41/0/mix/A_1947-17.wav,set41/0/mix/B_2046-13.wav,B-,B-,A-,B-,40296
19485,ex202407,user29,set41/0/residuals/X_2090-15.wav,set41/0/residuals/C_2002-32.wav,set41/0/residuals/Y_2090-34.wav,B+,B+,B+,B+,23028
19486,ex202407,user29,set41/0/bass/X_2090-40.wav,set41/0/bass/C_2002-52.wav,set41/0/bass/Y_2090-20.wav,B+,B+,B+,B+,35041
19487,ex202407,user29,set41/3/residuals/X_1940-41.wav,set41/3/residuals/Y_1940-6.wav,set41/3/residuals/C_1998-17.wav,B-,A-,B-,B-,21998
19488,ex202407,user29,set41/3/drums/X_1940-4.wav,set41/3/drums/C_1998-33.wav,set41/3/drums/Y_1940-37.wav,B-,A-,NA,B-,33049
19489,ex202407,user29,set41/3/drums/X_1940-4.wav,set41/3/drums/A_2063-26.wav,set41/3/drums/B_1986-34.wav,A-,B+,NA,B-,18378
19490,ex202407,user29,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,16492
19491,ex202407,user29,set41/3/piano/X_1940-19.wav,set41/3/piano/A_2063-10.wav,set41/3/piano/B_1986-8.wav,B-,B-,A-,B-,42594
19492,ex202407,user29,set41/2/residuals/X_1974-39.wav,set41/2/residuals/A_1931-25.wav,set41/2/residuals/B_1948-23.wav,A-,B-,B-,B-,22714
19493,ex202407,user29,set41/2/mix/X_1974-33.wav,set41/2/mix/C_1940-21.wav,set41/2/mix/Y_1974-2.wav,B-,B-,B+,B+,24273
19494,ex202407,user29,set41/0/guitar/X_2090-32.wav,set41/0/guitar/A_1947-32.wav,set41/0/guitar/B_2046-38.wav,B-,B-,B-,B-,32284
19495,ex202407,user29,set41/1/drums/X_1925-14.wav,set41/1/drums/A_1884-10.wav,set41/1/drums/B_2062-14.wav,A+,B-,NA,A-,29948
19496,ex202407,user29,set41/2/bass/X_1974-21.wav,set41/2/bass/A_1931-13.wav,set41/2/bass/B_1948-20.wav,A+,A+,NA,A+,20236
19497,ex202407,user29,set41/0/guitar/X_2090-32.wav,set41/0/guitar/C_2002-38.wav,set41/0/guitar/Y_2090-8.wav,B-,B+,B+,B+,22605
19498,ex202407,user29,set41/2/guitar/X_1974-3.wav,set41/2/guitar/A_1931-20.wav,set41/2/guitar/B_1948-29.wav,A-,A-,A-,A+,38400
19499,ex202407,user29,set41/3/bass/X_1940-5.wav,set41/3/bass/A_2063-21.wav,set41/3/bass/B_1986-7.wav,B-,B-,B-,B-,39845
19500,ex202407,user29,set41/3/bass/X_1940-5.wav,set41/3/bass/C_1998-36.wav,set41/3/bass/Y_1940-6.wav,B+,B+,B+,B+,22533
19501,ex202407,user29,set41/2/drums/X_1974-23.wav,set41/2/drums/A_1931-27.wav,set41/2/drums/B_1948-40.wav,A-,B+,NA,B-,34861
19502,ex202407,user29,set41/1/drums/X_1925-14.wav,set41/1/drums/C_1985-36.wav,set41/1/drums/Y_1925-3.wav,B+,B-,NA,B+,16638
19503,ex202407,user29,set41/3/guitar/X_1940-26.wav,set41/3/guitar/C_1998-11.wav,set41/3/guitar/Y_1940-6.wav,B+,B-,A-,B-,55670
19504,ex202407,user29,set41/0/bass/X_2090-40.wav,set41/0/bass/A_1947-70.wav,set41/0/bass/B_2046-17.wav,B-,B-,B-,B-,24993
19505,ex202407,user29,set41/3/residuals/X_1940-41.wav,set41/3/residuals/A_2063-6.wav,set41/3/residuals/B_1986-26.wav,NA,A-,B-,B-,62623
19506,ex202407,user29,set41/3/guitar/X_1940-26.wav,set41/3/guitar/A_2063-18.wav,set41/3/guitar/B_1986-11.wav,NA,A+,A-,A-,30571
19507,ex202407,user29,set41/3/mix/X_1940-35.wav,set41/3/mix/A_2063-29.wav,set41/3/mix/B_1986-42.wav,B-,B-,B-,B-,57242
19508,ex202407,user29,set41/1/piano/X_1925-28.wav,set41/1/piano/A_1884-53.wav,set41/1/piano/B_2062-13.wav,B-,B+,NA,B-,40606
19509,ex202407,user29,set41/2/mix/X_1974-33.wav,set41/2/mix/A_1931-32.wav,set41/2/mix/B_1948-14.wav,B-,B-,B-,B+,26917
19510,ex202407,user29,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,NA,A+,58281
19511,ex202407,user29,set41/0/residuals/X_2090-15.wav,set41/0/residuals/A_1947-14.wav,set41/0/residuals/B_2046-24.wav,A-,NA,A-,A-,32613
19512,ex202407,user29,set41/0/mix/X_2090-18.wav,set41/0/mix/C_2002-1.wav,set41/0/mix/Y_2090-28.wav,A-,B-,B-,B-,16760
19513,ex202407,user29,set41/0/piano/X_2090-40.wav,set41/0/piano/A_1947-38.wav,set41/0/piano/B_2046-45.wav,B-,B-,B-,B-,27907
19514,ex202407,user29,set41/1/mix/X_1925-20.wav,set41/1/mix/A_1884-9.wav,set41/1/mix/B_2062-10.wav,B-,B-,B-,B-,30985
19515,ex202407,user29,set41/2/residuals/X_1974-39.wav,set41/2/residuals/Y_1974-11.wav,set41/2/residuals/C_1940-34.wav,A-,A-,A-,A-,22078
19516,ex202407,user8,set38/1/drums/X_1980-48.wav,set38/1/drums/Y_1980-66.wav,set38/1/drums/C_1972-47.wav,A-,A+,NA,A+,17575
19517,ex202407,user8,set38/3/guitar/X_1876-23.wav,set38/3/guitar/A_2094-22.wav,set38/3/guitar/B_2036-42.wav,A+,A+,A+,A+,17200
19518,ex202407,user8,set38/1/guitar/X_1980-43.wav,set38/1/guitar/A_1965-24.wav,set38/1/guitar/B_1962-16.wav,B-,NA,B-,B-,25918
19519,ex202407,user8,set38/3/residuals/X_1876-32.wav,set38/3/residuals/A_2094-11.wav,set38/3/residuals/B_2036-4.wav,B-,B-,B+,B+,34544
19520,ex202407,user8,set38/3/mix/X_1876-4.wav,set38/3/mix/Y_1876-8.wav,set38/3/mix/C_1986-7.wav,A+,A+,A+,A+,22343
19521,ex202407,user8,set38/0/piano/X_2086-51.wav,set38/0/piano/A_2096-2.wav,set38/0/piano/B_1925-17.wav,B-,B-,B-,B+,25717
19522,ex202407,user8,set38/3/bass/X_1876-41.wav,set38/3/bass/A_2094-12.wav,set38/3/bass/B_2036-28.wav,B-,NA,NA,B-,47735
19523,ex202407,user8,set38/2/piano/X_1882-55.wav,set38/2/piano/A_2049-7.wav,set38/2/piano/B_1934-35.wav,A+,A+,A+,A+,37781
19524,ex202407,user8,set38/2/residuals/X_1882-13.wav,set38/2/residuals/Y_1882-10.wav,set38/2/residuals/C_1884-33.wav,A+,A+,A+,A+,22095
19525,ex202407,user8,set38/2/mix/X_1882-21.wav,set38/2/mix/Y_1882-19.wav,set38/2/mix/C_1884-45.wav,A+,A+,A+,A+,17845
19526,ex202407,user8,set38/3/piano/X_1876-22.wav,set38/3/piano/Y_1876-1.wav,set38/3/piano/C_1986-4.wav,A+,A+,A+,A+,27528
19527,ex202407,user8,set38/3/piano/X_1876-22.wav,set38/3/piano/A_2094-19.wav,set38/3/piano/B_2036-32.wav,A-,NA,NA,A-,38003
19528,ex202407,user8,set38/0/bass/X_2086-44.wav,set38/0/bass/A_2096-13.wav,set38/0/bass/B_1925-27.wav,B-,B+,B-,B+,30388
19529,ex202407,user8,set38/3/drums/X_1876-32.wav,set38/3/drums/A_2094-12.wav,set38/3/drums/B_2036-34.wav,NA,A+,NA,A+,23797
19530,ex202407,user8,set38/0/guitar/X_2086-14.wav,set38/0/guitar/A_2096-1.wav,set38/0/guitar/B_1925-10.wav,A-,A-,NA,A-,29755
19531,ex202407,user8,set38/0/piano/X_2086-51.wav,set38/0/piano/C_2052-33.wav,set38/0/piano/Y_2086-4.wav,B-,B+,B-,B+,32462
19532,ex202407,user8,set38/1/drums/X_1980-48.wav,set38/1/drums/A_1965-44.wav,set38/1/drums/B_1962-18.wav,B-,NA,NA,B-,25742
19533,ex202407,user8,set38/0/drums/X_2086-47.wav,set38/0/drums/A_2096-20.wav,set38/0/drums/B_1925-22.wav,B+,B+,NA,B+,24903
19534,ex202407,user8,set38/0/mix/X_2086-22.wav,set38/0/mix/A_2096-33.wav,set38/0/mix/B_1925-7.wav,A+,A-,A-,A+,23949
19535,ex202407,user8,set38/2/bass/X_1882-14.wav,set38/2/bass/C_1884-24.wav,set38/2/bass/Y_1882-23.wav,B+,B+,B+,B+,23431
19536,ex202407,user8,set38/1/bass/X_1980-69.wav,set38/1/bass/C_1972-50.wav,set38/1/bass/Y_1980-51.wav,NA,B-,NA,B-,28368
19537,ex202407,user8,set38/0/drums/X_2086-47.wav,set38/0/drums/Y_2086-17.wav,set38/0/drums/C_2052-23.wav,A+,A+,NA,A+,18831
19538,ex202407,user8,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,18068
19539,ex202407,user8,set38/3/drums/X_1876-32.wav,set38/3/drums/Y_1876-35.wav,set38/3/drums/C_1986-46.wav,A-,A+,NA,A+,21097
19540,ex202407,user8,set38/0/residuals/X_2086-40.wav,set38/0/residuals/A_2096-24.wav,set38/0/residuals/B_1925-13.wav,B-,B-,B+,B+,27562
19541,ex202407,user8,set38/1/mix/X_1980-26.wav,set38/1/mix/C_1972-38.wav,set38/1/mix/Y_1980-7.wav,B+,NA,B-,B+,24828
19542,ex202407,user8,set38/3/guitar/X_1876-23.wav,set38/3/guitar/C_1986-20.wav,set38/3/guitar/Y_1876-17.wav,NA,B-,NA,B-,24291
19543,ex202407,user8,set38/2/guitar/X_1882-55.wav,set38/2/guitar/C_1884-12.wav,set38/2/guitar/Y_1882-11.wav,A+,A+,A+,A+,18553
19544,ex202407,user8,set38/2/drums/X_1882-36.wav,set38/2/drums/Y_1882-29.wav,set38/2/drums/C_1884-4.wav,A+,A+,NA,A+,18990
19545,ex202407,user8,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,NA,A+,19992
19546,ex202407,user8,set38/2/residuals/X_1882-13.wav,set38/2/residuals/A_2049-11.wav,set38/2/residuals/B_1934-9.wav,NA,B+,B-,B+,26688
19547,ex202407,user8,set38/0/guitar/X_2086-14.wav,set38/0/guitar/Y_2086-6.wav,set38/0/guitar/C_2052-1.wav,A+,A+,A+,A+,33890
19548,ex202407,user8,set38/2/guitar/X_1882-55.wav,set38/2/guitar/A_2049-37.wav,set38/2/guitar/B_1934-39.wav,A-,NA,NA,A-,48732
19549,ex202407,user8,set38/1/residuals/X_1980-33.wav,set38/1/residuals/A_1965-23.wav,set38/1/residuals/B_1962-42.wav,A-,B-,NA,B-,32257
19550,ex202407,user8,set38/3/residuals/X_1876-32.wav,set38/3/residuals/Y_1876-39.wav,set38/3/residuals/C_1986-14.wav,A+,A+,A-,A+,25090
19551,ex202407,user8,set38/3/mix/X_1876-4.wav,set38/3/mix/A_2094-23.wav,set38/3/mix/B_2036-24.wav,A-,A-,NA,A-,34988
19552,ex202407,user8,set38/0/mix/X_2086-22.wav,set38/0/mix/C_2052-7.wav,set38/0/mix/Y_2086-55.wav,B+,B+,B+,B+,22814
19553,ex202407,user8,set38/2/drums/X_1882-36.wav,set38/2/drums/A_2049-5.wav,set38/2/drums/B_1934-32.wav,B+,B-,NA,B+,25866
19554,ex202407,user8,set38/3/bass/X_1876-41.wav,set38/3/bass/C_1986-9.wav,set38/3/bass/Y_1876-35.wav,B+,B+,B+,B+,23959
19555,ex202407,user8,set38/0/residuals/X_2086-40.wav,set38/0/residuals/Y_2086-39.wav,set38/0/residuals/C_2052-29.wav,A+,A+,A+,A+,17476
19556,ex202407,user8,set38/1/residuals/X_1980-33.wav,set38/1/residuals/Y_1980-38.wav,set38/1/residuals/C_1972-32.wav,A+,A+,A+,A+,62711
19557,ex202407,user8,set38/1/piano/X_1980-39.wav,set38/1/piano/C_1972-35.wav,set38/1/piano/Y_1980-46.wav,B+,B+,B+,B+,22838
19558,ex202407,user8,set38/1/bass/X_1980-69.wav,set38/1/bass/A_1965-24.wav,set38/1/bass/B_1962-8.wav,NA,A-,NA,A-,27931
19559,ex202407,user8,set38/2/mix/X_1882-21.wav,set38/2/mix/A_2049-29.wav,set38/2/mix/B_1934-17.wav,A-,B+,B-,B-,31747
19560,ex202407,user8,set38/1/mix/X_1980-26.wav,set38/1/mix/A_1965-5.wav,set38/1/mix/B_1962-40.wav,A-,NA,NA,A-,29492
19561,ex202407,user8,set38/1/guitar/X_1980-43.wav,set38/1/guitar/C_1972-29.wav,set38/1/guitar/Y_1980-3.wav,B+,A-,NA,B-,45138
19562,ex202407,user8,set38/1/piano/X_1980-39.wav,set38/1/piano/A_1965-30.wav,set38/1/piano/B_1962-28.wav,A+,A+,A+,A+,24558
19563,ex202407,user8,set38/2/bass/X_1882-14.wav,set38/2/bass/A_2049-28.wav,set38/2/bass/B_1934-24.wav,NA,B-,B-,B-,34166
19564,ex202407,user8,set38/0/bass/X_2086-44.wav,set38/0/bass/Y_2086-41.wav,set38/0/bass/C_2052-6.wav,A+,A+,A+,A+,53213
19565,ex202407,user8,set38/2/piano/X_1882-55.wav,set38/2/piano/C_1884-9.wav,set38/2/piano/Y_1882-48.wav,NA,B-,B-,B-,44665
19566,ex202407,user15,set50/0/bass/X_1968-29.wav,set50/0/bass/C_1934-15.wav,set50/0/bass/Y_1968-30.wav,B+,B+,B+,B+,55317
19567,ex202407,user15,set50/0/bass/X_1968-29.wav,set50/0/bass/A_1995-16.wav,set50/0/bass/B_1891-13.wav,A+,B-,NA,A-,86499
19568,ex202407,user15,set50/0/mix/X_1968-40.wav,set50/0/mix/C_1934-21.wav,set50/0/mix/Y_1968-45.wav,B+,B+,B+,B+,25901
19569,ex202407,user15,set50/2/piano/X_2045-4.wav,set50/2/piano/A_2024-3.wav,set50/2/piano/B_2003-34.wav,A+,A-,A+,A+,61415
19570,ex202407,user15,set50/0/mix/X_1968-40.wav,set50/0/mix/A_1995-10.wav,set50/0/mix/B_1891-20.wav,A-,NA,A-,A-,79216
19571,ex202407,user15,set50/2/mix/X_2045-8.wav,set50/2/mix/A_2024-6.wav,set50/2/mix/B_2003-3.wav,A-,A+,A+,A+,41905
19572,ex202407,user15,set50/3/mix/X_2094-33.wav,set50/3/mix/A_1950-29.wav,set50/3/mix/B_1978-44.wav,A-,A+,A+,A+,70361
19573,ex202407,user15,set50/3/bass/X_2094-34.wav,set50/3/bass/C_1930-60.wav,set50/3/bass/Y_2094-38.wav,NA,B+,B+,B+,49354
19574,ex202407,user15,set50/0/drums/X_1968-42.wav,set50/0/drums/C_1934-33.wav,set50/0/drums/Y_1968-32.wav,B+,B+,NA,B+,25772
19575,ex202407,user15,set50/0/residuals/X_1968-51.wav,set50/0/residuals/Y_1968-41.wav,set50/0/residuals/C_1934-7.wav,A+,A+,A+,A+,27110
19576,ex202407,user15,set50/1/guitar/X_1962-44.wav,set50/1/guitar/A_1972-59.wav,set50/1/guitar/B_1993-14.wav,B+,B+,B+,B+,29273
19577,ex202407,user15,set50/1/mix/X_1962-5.wav,set50/1/mix/C_2086-40.wav,set50/1/mix/Y_1962-8.wav,B+,B+,B+,B+,34528
19578,ex202407,user15,set50/1/piano/X_1962-48.wav,set50/1/piano/Y_1962-43.wav,set50/1/piano/C_2086-32.wav,A+,A+,A+,A+,36625
19579,ex202407,user15,set50/1/guitar/X_1962-44.wav,set50/1/guitar/Y_1962-27.wav,set50/1/guitar/C_2086-57.wav,A+,A+,A+,A+,23221
19580,ex202407,user15,set50/1/bass/X_1962-19.wav,set50/1/bass/Y_1962-15.wav,set50/1/bass/C_2086-22.wav,A+,A+,A+,A+,31383
19581,ex202407,user15,set50/3/mix/X_2094-33.wav,set50/3/mix/Y_2094-3.wav,set50/3/mix/C_1930-34.wav,B-,A+,A+,A+,48221
19582,ex202407,user15,set50/1/mix/X_1962-5.wav,set50/1/mix/A_1972-38.wav,set50/1/mix/B_1993-35.wav,B+,B+,B+,B+,44053
19583,ex202407,user15,set50/0/residuals/X_1968-51.wav,set50/0/residuals/A_1995-41.wav,set50/0/residuals/B_1891-3.wav,A+,A+,A+,A+,25591
19584,ex202407,user15,set50/0/piano/X_1968-43.wav,set50/0/piano/A_1995-38.wav,set50/0/piano/B_1891-23.wav,NA,B-,B-,B-,93676
19585,ex202407,user15,set50/1/bass/X_1962-19.wav,set50/1/bass/A_1972-18.wav,set50/1/bass/B_1993-63.wav,A+,A+,A+,A+,20518
19586,ex202407,user15,set50/2/piano/X_2045-4.wav,set50/2/piano/C_2047-53.wav,set50/2/piano/Y_2045-35.wav,A-,NA,A-,A-,32946
19587,ex202407,user15,set50/2/guitar/X_2045-11.wav,set50/2/guitar/A_2024-25.wav,set50/2/guitar/B_2003-23.wav,A+,NA,B-,B-,70824
19588,ex202407,user15,set50/2/mix/X_2045-8.wav,set50/2/mix/C_2047-25.wav,set50/2/mix/Y_2045-14.wav,B+,B+,B+,B+,24885
19589,ex202407,user15,set50/2/drums/X_2045-11.wav,set50/2/drums/Y_2045-34.wav,set50/2/drums/C_2047-13.wav,A+,A+,NA,A+,25488
19590,ex202407,user15,set50/3/residuals/X_2094-11.wav,set50/3/residuals/Y_2094-40.wav,set50/3/residuals/C_1930-24.wav,A+,A+,B+,A+,38400
19591,ex202407,user15,set50/3/bass/X_2094-34.wav,set50/3/bass/A_1950-11.wav,set50/3/bass/B_1978-25.wav,A-,A+,A+,A+,23819
19592,ex202407,user15,set50/1/residuals/X_1962-34.wav,set50/1/residuals/C_2086-16.wav,set50/1/residuals/Y_1962-19.wav,B+,B+,B+,B+,23440
19593,ex202407,user15,set50/0/guitar/X_1968-29.wav,set50/0/guitar/A_1995-30.wav,set50/0/guitar/B_1891-39.wav,A-,B-,NA,B-,57922
19594,ex202407,user15,set50/2/bass/X_2045-10.wav,set50/2/bass/A_2024-26.wav,set50/2/bass/B_2003-25.wav,NA,B-,A-,A-,27711
19595,ex202407,user15,set50/2/residuals/X_2045-12.wav,set50/2/residuals/C_2047-65.wav,set50/2/residuals/Y_2045-28.wav,B+,B+,B+,B+,34592
19596,ex202407,user15,set50/2/drums/X_2045-11.wav,set50/2/drums/A_2024-12.wav,set50/2/drums/B_2003-28.wav,B-,B-,NA,B-,60961
19597,ex202407,user15,set50/1/drums/X_1962-31.wav,set50/1/drums/A_1972-31.wav,set50/1/drums/B_1993-26.wav,B+,A-,A+,A+,48602
19598,ex202407,user15,set50/2/residuals/X_2045-12.wav,set50/2/residuals/A_2024-9.wav,set50/2/residuals/B_2003-37.wav,A-,A-,A+,A+,43370
19599,ex202407,user15,set50/3/piano/X_2094-5.wav,set50/3/piano/A_1950-43.wav,set50/3/piano/B_1978-59.wav,B-,B+,B+,B+,49078
19600,ex202407,user15,set50/0/drums/X_1968-42.wav,set50/0/drums/A_1995-9.wav,set50/0/drums/B_1891-27.wav,A+,B-,NA,A-,60881
19601,ex202407,user15,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,A+,A+,21751
19602,ex202407,user15,set50/0/guitar/X_1968-29.wav,set50/0/guitar/Y_1968-4.wav,set50/0/guitar/C_1934-15.wav,A+,A+,A+,A+,21264
19603,ex202407,user15,set50/0/piano/X_1968-43.wav,set50/0/piano/C_1934-38.wav,set50/0/piano/Y_1968-14.wav,B+,B+,B+,B+,23816
19604,ex202407,user15,set50/1/residuals/X_1962-34.wav,set50/1/residuals/A_1972-52.wav,set50/1/residuals/B_1993-33.wav,B+,NA,A-,A-,39528
19605,ex202407,user15,set50/3/guitar/X_2094-14.wav,set50/3/guitar/C_1930-35.wav,set50/3/guitar/Y_2094-15.wav,B-,B-,A-,B+,39539
19606,ex202407,user15,set50/3/guitar/X_2094-14.wav,set50/3/guitar/A_1950-26.wav,set50/3/guitar/B_1978-7.wav,NA,B-,NA,A-,52761
19607,ex202407,user15,set50/3/piano/X_2094-5.wav,set50/3/piano/C_1930-63.wav,set50/3/piano/Y_2094-40.wav,A-,B+,B+,B+,26328
19608,ex202407,user15,set50/3/drums/X_2094-39.wav,set50/3/drums/A_1950-39.wav,set50/3/drums/B_1978-17.wav,A+,A-,NA,A+,32731
19609,ex202407,user15,set50/1/piano/X_1962-48.wav,set50/1/piano/A_1972-25.wav,set50/1/piano/B_1993-18.wav,A-,A+,A-,A+,21981
19610,ex202407,user15,set50/2/bass/X_2045-10.wav,set50/2/bass/C_2047-21.wav,set50/2/bass/Y_2045-30.wav,A+,B-,NA,B-,43632
19611,ex202407,user15,set50/1/drums/X_1962-31.wav,set50/1/drums/C_2086-11.wav,set50/1/drums/Y_1962-26.wav,B+,B+,NA,B+,21520
19612,ex202407,user15,samples/dummyX2.wav,samples/dummyA2.wav,samples/dummyX2.wav,B+,B+,B+,B+,20532
19613,ex202407,user15,set50/3/drums/X_2094-39.wav,set50/3/drums/C_1930-55.wav,set50/3/drums/Y_2094-13.wav,B+,B+,B+,B+,25541
19614,ex202407,user15,set50/3/residuals/X_2094-11.wav,set50/3/residuals/A_1950-22.wav,set50/3/residuals/B_1978-7.wav,B-,B-,B+,B+,37823
19615,ex202407,user15,set50/2/guitar/X_2045-11.wav,set50/2/guitar/C_2047-14.wav,set50/2/guitar/Y_2045-10.wav,B+,B+,B+,B+,21233
19616,ex202407,user59,set29/2/drums/X_2070-25.wav,set29/2/drums/C_2016-22.wav,set29/2/drums/Y_2070-39.wav,B+,B-,NA,B+,31026
19617,ex202407,user59,set29/2/mix/X_2070-41.wav,set29/2/mix/A_1928-27.wav,set29/2/mix/B_2004-16.wav,B-,B-,NA,B-,35768
19618,ex202407,user59,set29/0/residuals/X_2056-8.wav,set29/0/residuals/C_1963-22.wav,set29/0/residuals/Y_2056-42.wav,B+,B+,B+,B+,26010
19619,ex202407,user59,set29/3/piano/X_1902-17.wav,set29/3/piano/C_2094-2.wav,set29/3/piano/Y_1902-20.wav,B+,B+,B+,B+,32003
19620,ex202407,user59,set29/1/guitar/X_2001-69.wav,set29/1/guitar/A_1907-39.wav,set29/1/guitar/B_1892-13.wav,NA,NA,B-,B-,81851
19621,ex202407,user59,set29/0/residuals/X_2056-8.wav,set29/0/residuals/A_2095-43.wav,set29/0/residuals/B_2037-59.wav,NA,B-,B-,B-,105449
19622,ex202407,user59,set29/0/guitar/X_2056-17.wav,set29/0/guitar/Y_2056-35.wav,set29/0/guitar/C_1963-21.wav,A-,A+,A+,A+,114562
19623,ex202407,user59,samples/dummyX1.wav,samples/dummyX1.wav,samples/dummyB1.wav,A+,A+,A+,A+,26457
19624,ex202407,user59,set29/3/mix/X_1902-21.wav,set29/3/mix/A_1928-3.wav,set29/3/mix/B_1897-27.wav,B-,B-,NA,B-,45969
19625,ex202407,user59,set29/1/guitar/X_2001-69.wav,set29/1/guitar/C_2056-18.wav,set29/1/guitar/Y_2001-14.wav,B+,B+,B+,B+,71229
19626,ex202407,user59,set29/0/piano/X_2056-5.wav,set29/0/piano/C_1963-9.wav,set29/0/piano/Y_2056-39.wav,B+,B+,B+,B+,30564
19627,ex202407,user59,set29/2/residuals/X_2070-13.wav,set29/2/residuals/C_2016-23.wav,set29/2/residuals/Y_2070-15.wav,B+,B+,B+,B+,29164
19628,ex202407,user59,set29/1/residuals/X_2001-74.wav,set29/1/residuals/A_1907-29.wav,set29/1/residuals/B_1892-30.wav,NA,A-,NA,A-,30979
19629,ex202407,user59,set29/0/drums/X_2056-18.wav,set29/0/drums/C_1963-38.wav,set29/0/drums/Y_2056-10.wav,B-,B+,NA,B+,41358
19630,ex202407,user59,set29/1/mix/X_2001-39.wav,set29/1/mix/C_2056-28.wav,set29/1/mix/Y_2001-52.wav,B+,B+,B+,B+,72991
